source,target,score
10773,17823,24.65
10773,10938,24.66
10773,20009,24.66
10773,13755,24.67
10773,25860,24.67
10773,11403,24.68
10773,13286,24.68
10773,11558,24.68
10773,14210,24.68
10773,19098,24.69
10773,23775,24.7
10773,24251,24.71
10773,18997,24.72
10773,24237,24.72
10815,15902,20.49
10815,20691,21.23
10815,19833,21.37
10815,21391,21.53
10815,25860,21.6
10815,11809,21.88
10815,18314,22.18
10815,22953,22.21
10815,11558,22.27
10815,13009,22.4
10815,23775,22.41
10815,11364,22.43
10815,20724,22.61
10815,22642,22.71
10815,23994,22.72
10815,17938,22.85
10815,15267,22.9
10815,17451,22.92
10815,24251,23.01
10815,12201,23.09
10815,19436,23.22
10815,18856,23.24
10815,24906,23.31
10815,14505,23.34
10815,13044,23.41
10815,23339,23.47
10815,19340,23.51
10815,18997,23.55
10815,23103,23.58
10815,25044,23.59
10815,21112,23.61
10815,12854,23.63
10815,17765,23.67
10815,15929,23.74
10815,15813,23.77
10815,18901,23.79
10815,14411,23.82
10815,18624,23.83
10815,14133,23.86
10815,11835,23.9
10815,18293,23.91
10815,19763,23.92
10815,15950,23.96
10815,13447,24.02
10815,17823,24.04
10815,20289,24.06
10815,23385,24.07
10815,20674,24.11
10815,24203,24.16
10815,24579,24.16
10815,19663,24.19
10815,22916,24.19
10815,20649,24.2
10815,11606,24.22
10815,14464,24.23
10815,23270,24.26
10815,11225,24.34
10815,17650,24.34
10815,21708,24.37
10815,15641,24.38
10815,24000,24.41
10815,13393,24.41
10815,22872,24.42
10815,16984,24.45
10815,13450,24.47
10815,20521,24.49
10815,19827,24.49
10815,13016,24.5
10815,13843,24.54
10815,23680,24.54
10815,18981,24.56
10815,16550,24.58
10815,16171,24.59
10815,15577,24.6
10815,25677,24.61
10815,25005,24.61
10815,23993,24.64
10815,16691,24.65
10815,18577,24.67
10815,14559,24.68
10815,13602,24.68
10815,24114,24.68
10815,25812,24.69
10815,17630,24.7
10815,18655,24.71
10935,19758,18.26
10935,23298,18.69
10935,20521,19.15
10935,18856,19.96
10935,16199,20.19
10935,19431,20.23
10935,11606,20.27
10935,18293,20.28
10935,12854,21.22
10935,24203,21.32
10935,23460,21.57
10935,11801,21.88
10935,15577,22.05
10935,21112,22.09
10935,23715,22.19
10935,18997,22.2
10935,20649,22.27
10935,18901,22.4
10935,18314,22.41
10935,24229,22.49
10935,21554,22.58
10935,18624,22.65
10935,20724,22.67
10935,25044,22.97
10935,23994,23.01
10935,22191,23.03
10935,16549,23.1
10935,20674,23.29
10935,19692,23.39
10935,13675,23.48
10935,22941,23.48
10935,11364,23.57
10935,17765,23.62
10935,13843,23.63
10935,14464,23.67
10935,20211,23.73
10935,22637,23.77
10935,18981,23.78
10935,24418,23.79
10935,16492,23.8
10935,23680,23.82
10935,12201,23.83
10935,25382,23.84
10935,18655,23.92
10935,24906,23.93
10935,13447,23.94
10935,12025,23.97
10935,19340,23.97
10935,17194,24.04
10935,15902,24.08
10935,15873,24.13
10935,10952,24.24
10935,14266,24.25
10935,18696,24.29
10935,26117,24.37
10935,22440,24.41
10935,25027,24.42
10935,14133,24.43
10935,19489,24.45
10935,15950,24.45
10935,13620,24.46
10935,13204,24.48
10935,19633,24.48
10935,11558,24.51
10935,15746,24.55
10935,11809,24.57
10935,14411,24.64
10935,15723,24.67
10935,13393,24.67
10938,18981,22.32
10938,25027,22.33
10938,23994,22.87
10938,23103,23.06
10938,17765,23.28
10938,18293,23.35
10938,24386,23.45
10938,20691,23.55
10938,23116,23.6
10938,17798,23.63
10938,22941,23.66
10938,11809,23.73
10938,24251,23.76
10938,21112,23.87
10938,21550,23.87
10938,11558,24.02
10938,12617,24.02
10938,20289,24.04
10938,20521,24.11
10938,17630,24.11
10938,22718,24.17
10938,19827,24.2
10938,22203,24.21
10938,23456,24.23
10938,22939,24.26
10938,25677,24.26
10938,15902,24.27
10938,22916,24.3
10938,15752,24.31
10938,13044,24.37
10938,11225,24.39
10938,12854,24.39
10938,19436,24.4
10938,13602,24.42
10938,19098,24.45
10938,15321,24.49
10938,24203,24.55
10938,17618,24.55
10938,11964,24.56
10938,17823,24.6
10938,21708,24.61
10938,23680,24.63
10938,13680,24.65
10938,18314,24.68
10938,18856,24.68
10938,20674,24.69
10938,25044,24.7
10938,24728,24.71
10952,18655,21.35
10952,14266,21.46
10952,13675,22.27
10952,17194,22.32
10952,20649,22.38
10952,11606,22.54
10952,20211,22.57
10952,23680,22.89
10952,17451,22.9
10952,21100,23.03
10952,20724,23.35
10952,23715,23.37
10952,13204,23.9
10952,22941,23.96
10952,20647,24.0
10952,14863,24.03
10952,15577,24.03
10952,19758,24.07
10952,19431,24.07
10952,24906,24.18
10952,16277,24.19
10952,19692,24.24
10952,24504,24.24
10952,23298,24.26
10952,23116,24.26
10952,11403,24.32
10952,13755,24.36
10952,21502,24.44
10952,19827,24.56
10952,20358,24.67
10952,16952,24.69
10952,11957,24.71
10952,12204,24.72
11019,11835,22.03
11019,14863,22.23
11019,19419,22.85
11019,22203,22.89
11019,12094,23.11
11019,20447,23.16
11019,18994,23.23
11019,25382,23.25
11019,20730,23.27
11019,24989,23.32
11019,13602,23.39
11019,22642,23.63
11019,23456,23.63
11019,12617,23.65
11019,15928,23.65
11019,21185,23.67
11019,23461,23.68
11019,23270,23.81
11019,17650,23.83
11019,16464,23.84
11019,11407,24.03
11019,12025,24.19
11019,18856,24.2
11019,23103,24.23
11019,13044,24.26
11019,15145,24.26
11019,23775,24.28
11019,15577,24.32
11019,15927,24.34
11019,19349,24.34
11019,24251,24.36
11019,11403,24.36
11019,11052,24.4
11019,22944,24.44
11019,13755,24.45
11019,23116,24.45
11019,20782,24.47
11019,24504,24.51
11019,19403,24.54
11019,21391,24.57
11019,15760,24.58
11019,13080,24.59
11019,11964,24.6
11019,24203,24.63
11019,17798,24.65
11019,13620,24.67
11019,18952,24.68
11036,13588,22.88
11036,23176,23.06
11036,15929,23.18
11036,17402,23.22
11036,25753,23.56
11036,14916,23.83
11036,22440,23.94
11036,14266,24.06
11036,17823,24.07
11036,16984,24.07
11036,15723,24.08
11036,15603,24.13
11036,23793,24.13
11036,24728,24.14
11036,13080,24.2
11036,17230,24.25
11036,16011,24.26
11036,23544,24.28
11036,15928,24.3
11036,11407,24.33
11036,26117,24.36
11036,19692,24.36
11036,13447,24.37
11036,19931,24.39
11036,22083,24.46
11036,16492,24.46
11036,16455,24.5
11036,13286,24.51
11036,19763,24.51
11036,15721,24.56
11036,15873,24.59
11036,16691,24.63
11036,24003,24.66
11036,12858,24.67
11036,13680,24.69
11036,14637,24.71
11036,19271,24.72
11052,24989,22.21
11052,18516,22.62
11052,20691,23.52
11052,14916,23.65
11052,23103,23.69
11052,15145,23.82
11052,17823,23.84
11052,25753,23.85
11052,24545,23.94
11052,24494,23.94
11052,24251,24.03
11052,19192,24.04
11052,13755,24.09
11052,23270,24.09
11052,14719,24.12
11052,19349,24.13
11052,16421,24.21
11052,23456,24.22
11052,16464,24.23
11052,24229,24.24
11052,14863,24.27
11052,17233,24.28
11052,18952,24.29
11052,24003,24.35
11052,22872,24.36
11052,15510,24.37
11052,23775,24.39
11052,20730,24.39
11052,12201,24.44
11052,14411,24.44
11052,12094,24.44
11052,25557,24.46
11052,20184,24.48
11052,23461,24.53
11052,22576,24.53
11052,18605,24.53
11052,16011,24.56
11052,16384,24.57
11052,17650,24.64
11052,22944,24.65
11052,13680,24.69
11052,11835,24.7
11052,18314,24.71
11052,17798,24.72
11069,17233,23.76
11069,16638,23.81
11069,18705,23.92
11069,16549,23.98
11069,22440,24.12
11069,23385,24.5
11069,19931,24.57
11069,17618,24.57
11069,22191,24.61
11069,16722,24.64
11069,11321,24.7
11225,23151,22.12
11225,21391,22.39
11225,18314,22.6
11225,16549,22.61
11225,16722,22.63
11225,23270,22.72
11225,17938,22.99
11225,15902,23.05
11225,14411,23.13
11225,20724,23.19
11225,25753,23.28
11225,23103,23.28
11225,18981,23.29
11225,12201,23.35
11225,15813,23.39
11225,24397,23.41
11225,24114,23.45
11225,23994,23.45
11225,15873,23.55
11225,18605,23.64
11225,20289,23.67
11225,15577,23.72
11225,17823,23.75
11225,16011,23.77
11225,20691,23.84
11225,13450,23.84
11225,14133,23.85
11225,22191,23.88
11225,17765,23.96
11225,22941,23.97
11225,15267,23.98
11225,22953,24.02
11225,23339,24.03
11225,19340,24.06
11225,16496,24.06
11225,19663,24.07
11225,18901,24.08
11225,14464,24.08
11225,12854,24.09
11225,13080,24.09
11225,22939,24.23
11225,22916,24.23
11225,25860,24.26
11225,20730,24.36
11225,19436,24.44
11225,11835,24.45
11225,13044,24.45
11225,22203,24.46
11225,13843,24.47
11225,24000,24.49
11225,23993,24.51
11225,18019,24.56
11225,19589,24.56
11225,13837,24.59
11225,16384,24.59
11225,11364,24.59
11225,24237,24.62
11225,19349,24.62
11225,13673,24.62
11225,25812,24.64
11225,13602,24.65
11225,20647,24.67
11225,22363,24.69
11225,19763,24.69
11225,24251,24.7
11239,11964,22.93
11239,20009,23.33
11239,11390,23.65
11239,13755,23.65
11239,11793,23.98
11239,23544,23.99
11239,18395,24.11
11239,12812,24.11
11239,13016,24.18
11239,24545,24.2
11239,15927,24.27
11239,20000,24.27
11239,16952,24.32
11239,20782,24.46
11239,18705,24.5
11239,22576,24.51
11239,16181,24.52
11239,14266,24.54
11239,25716,24.59
11239,17938,24.71
11257,18516,23.31
11257,19403,23.6
11257,23736,23.66
11257,13016,23.86
11257,15928,23.89
11257,16421,23.98
11257,18696,24.0
11257,19098,24.04
11257,23176,24.09
11257,25677,24.19
11257,14778,24.2
11257,13118,24.21
11257,16984,24.22
11257,19878,24.23
11257,17230,24.35
11257,22718,24.38
11257,11390,24.41
11257,19846,24.42
11257,24237,24.44
11257,24494,24.44
11257,22083,24.49
11257,17956,24.49
11257,24545,24.49
11257,19240,24.51
11257,23461,24.57
11257,20000,24.61
11257,12617,24.63
11257,23456,24.64
11257,20292,24.67
11257,18994,24.67
11257,14122,24.67
11257,14505,24.68
11257,14656,24.72
11321,17466,23.21
11321,19827,23.94
11321,15760,24.03
11321,13638,24.06
11321,13118,24.14
11321,13158,24.38
11321,19238,24.4
11321,16421,24.46
11321,18705,24.47
11321,18075,24.54
11321,15134,24.58
11321,11793,24.58
11321,18147,24.58
11321,23116,24.64
11321,19392,24.65
11321,18914,24.66
11321,14266,24.67
11321,14719,24.68
11364,18293,20.46
11364,20724,21.06
11364,18997,21.16
11364,15577,21.2
11364,21112,21.34
11364,20521,21.49
11364,22191,21.59
11364,25027,21.86
11364,25860,21.93
11364,12201,21.96
11364,23715,21.97
11364,12854,22.04
11364,15902,22.33
11364,13393,22.36
11364,18314,22.38
11364,20289,22.4
11364,21100,22.67
11364,19340,22.73
11364,19833,22.73
11364,23339,22.73
11364,19633,22.73
11364,25812,22.76
11364,15950,22.81
11364,19431,22.84
11364,13843,22.93
11364,22953,22.95
11364,18856,23.0
11364,23680,23.01
11364,18655,23.04
11364,13675,23.08
11364,13044,23.16
11364,15746,23.3
11364,20674,23.39
11364,24203,23.39
11364,21391,23.41
11364,14464,23.48
11364,19436,23.48
11364,11835,23.5
11364,16492,23.52
11364,20211,23.6
11364,11606,23.61
11364,19489,23.66
11364,22941,23.68
11364,16549,23.75
11364,20691,23.76
11364,25044,23.78
11364,19663,23.86
11364,17194,23.89
11364,17650,23.9
11364,23385,23.91
11364,15813,23.93
11364,24003,23.98
11364,14559,24.0
11364,18901,24.02
11364,17938,24.05
11364,18147,24.07
11364,18914,24.08
11364,11809,24.08
11364,24418,24.09
11364,24397,24.1
11364,19589,24.13
11364,23298,24.14
11364,20649,24.14
11364,22105,24.18
11364,24114,24.26
11364,26117,24.26
11364,17451,24.29
11364,24229,24.36
11364,15267,24.42
11364,22916,24.42
11364,24237,24.47
11364,14411,24.48
11364,12204,24.5
11364,13080,24.56
11364,11558,24.56
11364,16496,24.62
11364,15873,24.63
11364,25005,24.63
11364,24906,24.64
11364,16984,24.67
11364,12617,24.67
11367,15321,22.27
11367,13204,22.31
11367,24418,22.51
11367,19692,22.78
11367,18577,22.79
11367,13620,22.86
11367,21100,22.89
11367,13158,23.07
11367,11434,23.16
11367,15264,23.32
11367,16277,23.44
11367,14624,23.59
11367,22083,23.83
11367,24579,23.87
11367,14411,23.91
11367,24229,23.98
11367,22363,24.07
11367,25005,24.1
11367,18605,24.21
11367,15950,24.22
11367,20211,24.24
11367,12025,24.24
11367,19833,24.24
11367,16859,24.24
11367,18696,24.3
11367,16199,24.33
11367,23793,24.38
11367,19846,24.39
11367,22645,24.4
11367,15577,24.4
11367,12204,24.45
11367,15813,24.48
11367,18293,24.49
11367,13638,24.52
11367,17233,24.58
11367,21554,24.58
11367,18075,24.59
11367,24397,24.6
11367,13393,24.64
11367,19271,24.64
11367,21394,24.68
11367,17451,24.68
11367,16638,24.69
11367,13016,24.7
11367,20914,24.72
11390,23544,23.37
11390,24545,23.38
11390,23522,23.56
11390,19792,23.61
11390,23752,23.63
11390,12094,23.65
11390,13755,24.03
11390,16638,24.16
11390,20009,24.19
11390,16550,24.21
11390,13602,24.22
11390,18994,24.26
11390,23775,24.29
11390,13588,24.3
11390,25557,24.37
11390,19349,24.38
11390,16277,24.42
11390,17402,24.45
11390,12617,24.46
11390,17618,24.49
11390,16122,24.5
11390,21780,24.51
11390,16464,24.56
11390,24494,24.58
11390,24989,24.62
11390,16171,24.67
11390,22576,24.67
11403,25611,18.48
11403,24504,19.34
11403,21502,20.48
11403,21687,20.51
11403,15927,20.8
11403,25716,20.95
11403,14863,21.15
11403,20782,21.57
11403,12204,21.68
11403,23456,21.9
11403,13588,22.12
11403,13602,22.19
11403,22642,22.22
11403,15145,22.47
11403,11835,22.81
11403,15679,22.84
11403,25382,22.86
11403,20358,22.94
11403,20730,23.18
11403,13080,23.21
11403,18605,23.24
11403,17650,23.27
11403,17618,23.33
11403,11407,23.38
11403,22203,23.49
11403,20649,23.63
11403,13755,23.79
11403,16550,23.83
11403,21394,23.84
11403,19763,23.95
11403,17466,24.03
11403,16952,24.03
11403,23752,24.18
11403,20691,24.27
11403,11793,24.31
11403,14637,24.4
11403,19589,24.53
11403,20009,24.54
11403,22953,24.55
11403,17451,24.58
11403,15950,24.62
11403,14266,24.69
11403,13628,24.69
11403,12094,24.7
11407,13009,23.3
11407,13588,23.33
11407,21394,23.37
11407,13080,23.41
11407,20730,23.42
11407,17650,23.51
11407,12204,23.54
11407,21185,23.55
11407,19763,23.58
11407,13602,23.58
11407,15929,23.62
11407,16984,23.68
11407,20691,23.7
11407,25860,23.81
11407,22642,23.85
11407,23103,23.93
11407,23456,24.01
11407,24003,24.08
11407,25716,24.09
11407,12858,24.11
11407,24504,24.12
11407,24728,24.14
11407,24114,24.14
11407,23993,24.16
11407,18147,24.19
11407,19633,24.19
11407,11835,24.2
11407,19271,24.25
11407,23775,24.27
11407,14863,24.28
11407,14637,24.29
11407,21687,24.3
11407,13447,24.35
11407,25753,24.38
11407,18914,24.38
11407,16455,24.43
11407,18314,24.45
11407,17451,24.45
11407,20649,24.46
11407,19340,24.46
11407,21391,24.49
11407,17466,24.5
11407,21708,24.53
11407,22953,24.54
11407,25677,24.56
11407,15873,24.63
11407,22145,24.65
11407,22203,24.65
11407,15927,24.65
11407,12201,24.67
11407,21554,24.69
11407,12094,24.69
11407,18952,24.69
11407,24251,24.71
11407,25044,24.72
11434,16638,22.95
11434,18075,23.24
11434,13673,23.46
11434,18696,23.48
11434,12284,23.83
11434,24418,23.86
11434,17230,23.9
11434,12858,23.91
11434,13620,23.96
11434,19931,24.0
11434,24545,24.03
11434,18577,24.03
11434,19846,24.12
11434,14656,24.14
11434,25357,24.16
11434,22083,24.17
11434,15723,24.23
11434,18705,24.24
11434,15565,24.28
11434,16277,24.29
11434,24113,24.31
11434,22191,24.31
11434,19878,24.34
11434,25005,24.34
11434,11793,24.35
11434,14133,24.36
11434,24766,24.39
11434,19240,24.43
11434,15913,24.59
11434,24162,24.63
11434,24203,24.71
11558,17765,19.17
11558,24251,19.7
11558,22916,19.77
11558,17938,20.44
11558,23994,20.7
11558,18901,20.78
11558,17630,20.83
11558,14133,20.95
11558,14559,21.37
11558,18981,21.83
11558,19098,21.88
11558,19833,22.12
11558,19489,22.21
11558,13450,22.21
11558,15641,22.23
11558,15992,22.74
11558,18314,22.77
11558,21391,22.83
11558,13837,22.87
11558,16384,22.92
11558,15929,22.92
11558,19340,22.93
11558,25860,23.01
11558,19413,23.2
11558,11809,23.27
11558,23993,23.29
11558,24003,23.58
11558,14505,23.59
11558,16199,23.59
11558,22944,23.61
11558,15902,23.61
11558,25044,23.64
11558,19349,23.75
11558,19758,23.76
11558,23151,23.78
11558,19436,23.81
11558,22718,23.81
11558,19827,23.86
11558,20289,23.92
11558,19763,23.92
11558,16455,23.94
11558,22941,23.95
11558,22642,23.97
11558,18856,23.99
11558,22872,24.01
11558,24114,24.06
11558,13680,24.07
11558,22105,24.08
11558,23103,24.09
11558,13009,24.15
11558,16492,24.19
11558,24906,24.2
11558,17823,24.27
11558,22939,24.29
11558,23339,24.29
11558,19431,24.32
11558,13447,24.36
11558,20624,24.39
11558,21554,24.43
11558,22637,24.43
11558,11801,24.44
11558,22953,24.47
11558,13628,24.47
11558,14719,24.49
11558,24386,24.51
11558,23298,24.52
11558,17486,24.52
11558,20647,24.53
11558,18516,24.56
11558,15267,24.58
11558,18624,24.6
11558,16984,24.6
11558,20691,24.62
11558,20724,24.63
11558,20009,24.65
11558,23775,24.65
11558,14411,24.66
11558,18147,24.67
11606,23715,20.33
11606,20521,20.81
11606,24203,20.97
11606,23298,21.31
11606,18293,21.64
11606,16199,21.69
11606,19758,21.76
11606,18314,21.98
11606,12854,22.09
11606,21112,22.19
11606,16492,22.35
11606,15813,22.4
11606,25044,22.44
11606,19633,22.52
11606,19431,22.63
11606,18856,22.64
11606,18997,22.71
11606,20649,22.75
11606,23994,23.04
11606,20724,23.25
11606,24906,23.31
11606,11809,23.41
11606,23460,23.54
11606,25027,23.54
11606,21100,23.63
11606,20647,23.63
11606,17194,23.65
11606,15577,23.68
11606,13602,23.69
11606,23456,23.71
11606,22941,23.75
11606,17451,23.79
11606,12201,23.83
11606,13843,23.84
11606,20211,23.86
11606,15902,23.92
11606,13628,23.96
11606,11801,23.99
11606,13675,24.17
11606,20674,24.2
11606,18019,24.21
11606,14210,24.23
11606,19692,24.23
11606,24229,24.24
11606,25812,24.36
11606,24579,24.41
11606,18981,24.41
11606,19827,24.42
11606,12094,24.47
11606,22191,24.48
11606,18624,24.55
11606,16171,24.59
11606,23993,24.6
11606,15950,24.6
11606,13620,24.61
11606,18705,24.63
11606,14464,24.64
11606,17486,24.7
11732,17486,22.79
11732,24766,23.42
11732,25557,23.56
11732,13628,23.57
11732,11793,23.68
11732,16181,23.73
11732,24162,23.83
11732,12284,23.89
11732,18914,23.95
11732,19291,23.97
11732,16550,24.21
11732,13638,24.24
11732,16122,24.33
11732,23116,24.34
11732,15565,24.44
11732,19340,24.45
11732,16421,24.5
11732,16638,24.52
11732,25357,24.58
11793,17466,23.7
11793,18075,23.81
11793,14778,23.92
11793,12084,23.92
11793,19291,24.0
11793,15134,24.06
11793,23116,24.1
11793,12094,24.22
11793,13286,24.25
11793,23103,24.25
11793,13016,24.28
11793,18696,24.31
11793,18914,24.32
11793,19238,24.36
11793,25382,24.37
11793,23461,24.39
11793,19403,24.43
11793,16032,24.46
11793,12204,24.58
11793,15927,24.59
11793,25611,24.61
11793,20009,24.62
11793,16952,24.64
11793,24989,24.67
11793,19271,24.69
11793,16550,24.71
11793,17618,24.71
11793,13393,24.72
11793,20914,24.72
11801,19758,21.15
11801,19431,21.21
11801,23460,21.380000000000003
11801,20649,21.45
11801,21554,21.72
11801,18624,22.25
11801,18293,22.25
11801,24229,22.39
11801,23298,22.42
11801,15950,22.45
11801,20674,22.54
11801,17194,22.59
11801,22637,22.59
11801,16199,22.76
11801,19692,22.83
11801,21112,22.92
11801,20521,22.96
11801,23680,22.97
11801,18856,23.12
11801,25027,23.17
11801,13620,23.24
11801,18994,23.29
11801,12854,23.39
11801,24203,23.46
11801,12617,23.47
11801,22642,23.51
11801,20211,23.52
11801,15641,23.53
11801,15746,23.59
11801,25382,23.71
11801,16496,23.72
11801,18516,23.81
11801,24251,23.85
11801,19489,23.93
11801,19833,23.94
11801,23715,23.97
11801,24418,24.01
11801,13843,24.02
11801,19633,24.05
11801,22105,24.07
11801,18655,24.08
11801,20989,24.1
11801,16384,24.11
11801,20782,24.13
11801,16492,24.26
11801,14719,24.26
11801,15577,24.27
11801,23522,24.3
11801,25005,24.34
11801,11809,24.34
11801,13204,24.34
11801,13675,24.37
11801,17451,24.38
11801,24906,24.38
11801,24579,24.39
11801,14266,24.4
11801,19098,24.41
11801,13638,24.42
11801,22916,24.47
11801,18962,24.5
11801,12201,24.51
11801,14411,24.53
11801,13837,24.55
11801,19349,24.61
11801,14133,24.62
11801,22718,24.66
11801,18901,24.68
11801,25753,24.69
11801,18396,24.71
11801,19589,24.71
11801,24504,24.72
11809,18624,21.58
11809,17938,21.86
11809,18293,22.15
11809,15641,22.24
11809,21554,22.38
11809,15902,22.49
11809,12201,22.57
11809,19827,22.62
11809,14719,22.64
11809,18997,22.64
11809,14505,22.64
11809,20674,22.75
11809,24906,22.78
11809,18856,22.91
11809,18314,22.96
11809,18655,22.97
11809,12854,23.0
11809,21112,23.01
11809,19436,23.02
11809,20724,23.07
11809,25044,23.11
11809,20649,23.14
11809,18901,23.16
11809,23151,23.3
11809,23339,23.33
11809,13009,23.36
11809,15813,23.38
11809,13675,23.39
11809,20521,23.4
11809,16496,23.4
11809,23298,23.48
11809,18981,23.51
11809,17630,23.52
11809,20691,23.56
11809,25027,23.59
11809,21100,23.62
11809,15267,23.78
11809,15950,23.81
11809,23994,23.82
11809,14559,23.84
11809,14411,23.87
11809,24114,23.9
11809,23715,23.94
11809,13080,24.01
11809,19431,24.04
11809,21391,24.09
11809,22872,24.1
11809,25860,24.1
11809,17451,24.12
11809,18147,24.13
11809,23103,24.14
11809,19833,24.15
11809,23680,24.16
11809,17194,24.18
11809,12617,24.19
11809,19098,24.2
11809,11835,24.2
11809,24203,24.25
11809,23456,24.27
11809,24251,24.28
11809,19340,24.3
11809,22941,24.34
11809,16984,24.35
11809,14464,24.36
11809,19663,24.43
11809,16859,24.43
11809,16691,24.44
11809,19633,24.48
11809,13158,24.5
11809,15873,24.52
11809,13393,24.52
11809,12025,24.53
11809,17765,24.57
11809,25677,24.58
11809,17823,24.62
11809,20211,24.65
11809,25812,24.68
11809,14863,24.7
